## Bank 16
# id	l2	ef
20911 0.5188 12.478
20912 0.5188 12.478
20913 0.5188 12.478
20914 0.5188 12.478
20915 0.5188 12.478
20916 0.5188 12.478
20917 0.5188 12.478
20918 0.5188 12.478
20919 0.5188 12.478
20920 0.5188 12.478
20921 0.5188 12.478
20922 0.5188 12.478
20923 0.5188 12.478
20924 0.5188 12.478
20925 0.5188 12.478
20926 0.5188 12.478
20927 0.5188 12.478
20928 0.5188 12.478
20929 0.5188 12.478
20930 0.5188 12.478
20931 0.5188 12.478
20932 0.5188 12.478
20933 0.5188 12.478
20934 0.5188 12.478
20935 0.5188 12.478
20936 0.5188 12.478
20937 0.5188 12.478
20938 0.5188 12.478
20939 0.5188 12.478
20940 0.5188 12.478
20941 0.5188 12.478
20942 0.5188 12.478
20943 0.5188 12.478
20944 0.5188 12.478
20945 0.5188 12.478
20946 0.5188 12.478
20947 0.5188 12.478
20948 0.5188 12.478
20949 0.5188 12.478
20950 0.5188 12.478
20951 0.5188 12.478
20952 0.5188 12.478
20953 0.5188 12.478
20954 0.5188 12.478
20955 0.5188 12.478
20956 0.5188 12.478
20957 0.5188 12.478
20958 0.5188 12.478
20959 0.5188 12.478
20960 0.5188 12.478
20961 0.5188 12.478
20962 0.5188 12.478
20963 0.5188 12.478
20964 0.5188 12.478
20965 0.5188 12.478
20966 0.5188 12.478
20967 0.5188 12.478
20968 0.5188 12.478
20969 0.5188 12.478
20970 0.5188 12.478
20971 0.5188 12.478
20972 0.5188 12.478
20973 0.5188 12.478
20974 0.5188 12.478
20975 0.5188 12.478
20976 0.5188 12.478
20977 0.5188 12.478
20978 0.5188 12.478
20979 0.5188 12.478
20980 0.5188 12.478
20981 0.5188 12.478
20982 0.5188 12.478
20983 0.5188 12.478
20984 0.5188 12.478
20985 0.5188 12.478
20986 0.5188 12.478
20987 0.5188 12.478
20988 0.5188 12.478
20989 0.5188 12.478
20990 0.5188 12.478
20991 0.5188 12.478
20992 0.5188 12.478
20993 0.5188 12.478
20994 0.5188 12.478
20995 0.5188 12.478
20996 0.5188 12.478
20997 0.5188 12.478
20998 0.5188 12.478
20999 0.5188 12.478
21000 0.5188 12.478
21001 0.5188 12.478
21002 0.5188 12.478
21003 0.5188 12.478
21004 0.5188 12.478
21005 0.5188 12.478
21006 0.5188 12.478
21007 0.5188 12.478
21008 0.5188 12.478
21009 0.5188 12.478
21010 0.5188 12.478
21011 0.5188 12.478
21012 0.5188 12.478
21013 0.5188 12.478
21014 0.5188 12.478
21015 0.5188 12.478
21016 0.5188 12.478
21017 0.5188 12.478
21018 0.5188 12.478
21019 0.5188 12.478
21020 0.5188 12.478
21021 0.5188 12.478
21022 0.5188 12.478
21023 0.5188 12.478
21024 0.5188 12.478
21025 0.5188 12.478
21026 0.5188 12.478
21027 0.5188 12.478
21028 0.5188 12.478
21029 0.5188 12.478
21030 0.5188 12.478
21031 0.5188 12.478
21032 0.5188 12.478
21033 0.5188 12.478
21034 0.5188 12.478
21035 0.5188 12.478
21036 0.5188 12.478
21037 0.5188 12.478
21038 0.5188 12.478
21039 0.5188 12.478
21040 0.5188 12.478
21041 0.5188 12.478
21042 0.5188 12.478
21043 0.5188 12.478
21044 0.5188 12.478
21045 0.5188 12.478
21046 0.5188 12.478
21047 0.5188 12.478
21048 0.5188 12.478
21049 0.5188 12.478
21050 0.5188 12.478
21051 0.5188 12.478
21052 0.5188 12.478
21053 0.5188 12.478
21054 0.5188 12.478
21055 0.5188 12.478
21056 0.5188 12.478
21057 0.5188 12.478
21058 0.5188 12.478
21059 0.5188 12.478
21060 0.5188 12.478
21061 0.5188 12.478
21062 0.5188 12.478
21063 0.5188 12.478
21064 0.5188 12.478
21065 0.5188 12.478
21066 0.5188 12.478
21067 0.5188 12.478
21068 0.5188 12.478
21069 0.5188 12.478
21070 0.5188 12.478
21071 0.5188 12.478
21072 0.5188 12.478
21073 0.5188 12.478
21074 0.5188 12.478
21075 0.5188 12.478
21076 0.5188 12.478
21077 0.5188 12.478
21078 0.5188 12.478
21079 0.5188 12.478
21080 0.5188 12.478
21081 0.5188 12.478
21082 0.5188 12.478
21083 0.5188 12.478
21084 0.5188 12.478
21085 0.5188 12.478
21086 0.5188 12.478
21087 0.5188 12.478
21088 0.5188 12.478
21089 0.5188 12.478
21090 0.5188 12.478
21091 0.5188 12.478
21092 0.5188 12.478
21093 0.5188 12.478
21094 0.5188 12.478
21095 0.5188 12.478
21096 0.5188 12.478
21097 0.5188 12.478
21098 0.5188 12.478
21099 0.5188 12.478
21100 0.5188 12.478
21101 0.5188 12.478
21102 0.5188 12.478
21103 0.5188 12.478
21104 0.5188 12.478
21105 0.5188 12.478
21106 0.5188 12.478
21107 0.5188 12.478
21108 0.5188 12.478
21109 0.5188 12.478
21110 0.5188 12.478
21111 0.5188 12.478
21112 0.5188 12.478
21113 0.5188 12.478
21114 0.5188 12.478
21115 0.5188 12.478
21116 0.5188 12.478
21117 0.5188 12.478
21118 0.5188 12.478
21119 0.5188 12.478
21120 0.5188 12.478
21121 0.5188 12.478
21122 0.5188 12.478
21123 0.5188 12.478
21124 0.5188 12.478
21125 0.5188 12.478
21126 0.5188 12.478
21127 0.5188 12.478
21128 0.5188 12.478
21129 0.5188 12.478
21130 0.5188 12.478
21131 0.5188 12.478
21132 0.5188 12.478
21133 0.5188 12.478
21134 0.5188 12.478
21135 0.5188 12.478
21136 0.5188 12.478
21137 0.5188 12.478
21138 0.5188 12.478
21139 0.5188 12.478
21140 0.5188 12.478
21141 0.5188 12.478
21142 0.5188 12.478
21143 0.5188 12.478
21144 0.5188 12.478
21145 0.5188 12.478
21146 0.5188 12.478
21147 0.5188 12.478
21148 0.5188 12.478
21149 0.5188 12.478
21150 0.5188 12.478
21151 0.5188 12.478
21152 0.5188 12.478
21153 0.5188 12.478
21154 0.5188 12.478
21155 0.5188 12.478
21156 0.5188 12.478
21157 0.5188 12.478
21158 0.5188 12.478
21159 0.5188 12.478
21160 0.5188 12.478
21161 0.5188 12.478
21162 0.5188 12.478
21163 0.5188 12.478
21164 0.5188 12.478
21165 0.5188 12.478
21166 0.5188 12.478
21167 0.5188 12.478
21168 0.5188 12.478
21169 0.5188 12.478
21170 0.5188 12.478
21171 0.5188 12.478
21172 0.5188 12.478
21173 0.5188 12.478
21174 0.5188 12.478
21175 0.5188 12.478
21176 0.5188 12.478
21177 0.5188 12.478
21178 0.5188 12.478
21179 0.5188 12.478
21180 0.5188 12.478
21181 0.5188 12.478
21182 0.5188 12.478
21183 0.5188 12.478
21184 0.5188 12.478
21185 0.5188 12.478
21186 0.5188 12.478
21187 0.5188 12.478
21188 0.5188 12.478
21189 0.5188 12.478
21190 0.5188 12.478
21191 0.5188 12.478
21192 0.5188 12.478
21193 0.5188 12.478
21194 0.5188 12.478
21195 0.5188 12.478
21196 0.5188 12.478
21197 0.5188 12.478
21198 0.5188 12.478
21199 0.5188 12.478
21200 0.5188 12.478
21201 0.5188 12.478
21202 0.5188 12.478
21203 0.5188 12.478
21204 0.5188 12.478
21205 0.5188 12.478
21206 0.5188 12.478
21207 0.5188 12.478
21208 0.5188 12.478
21209 0.5188 12.478
21210 0.5188 12.478
21211 0.5188 12.478
21212 0.5188 12.478
21213 0.5188 12.478
21214 0.5188 12.478
21215 0.5188 12.478
21216 0.5188 12.478
21217 0.5188 12.478
21218 0.5188 12.478
21219 0.5188 12.478
21220 0.5188 12.478
21221 0.5188 12.478
21222 0.5188 12.478
21223 0.5188 12.478
21224 0.5188 12.478
21225 0.5188 12.478
21226 0.5188 12.478
21227 0.5188 12.478
21228 0.5188 12.478
21229 0.5188 12.478
21230 0.5188 12.478
21231 0.5188 12.478
21232 0.5188 12.478
21233 0.5188 12.478
21234 0.5188 12.478
21235 0.5188 12.478
21236 0.5188 12.478
21237 0.5188 12.478
21238 0.5188 12.478
21239 0.5188 12.478
21240 0.5188 12.478
21241 0.5188 12.478
21242 0.5188 12.478
21243 0.5188 12.478
21244 0.5188 12.478
21245 0.5188 12.478
21246 0.5188 12.478
21247 0.5188 12.478
21248 0.5188 12.478
21249 0.5188 12.478
21250 0.5188 12.478
21251 0.5188 12.478
21252 0.5188 12.478
21253 0.5188 12.478
21254 0.5188 12.478
21255 0.5188 12.478
21256 0.5188 12.478
21257 0.5188 12.478
21258 0.5188 12.478
21259 0.5188 12.478
21260 0.5188 12.478
21261 0.5188 12.478
21262 0.5188 12.478
21263 0.5188 12.478
21264 0.5188 12.478
21265 0.5188 12.478
21266 0.5188 12.478
21267 0.5188 12.478
21268 0.5188 12.478
21269 0.5188 12.478
21270 0.5188 12.478
21271 0.5188 12.478
21272 0.5188 12.478
21273 0.5188 12.478
21274 0.5188 12.478
21275 0.5188 12.478
21276 0.5188 12.478
21277 0.5188 12.478
21278 0.5188 12.478
21279 0.5188 12.478
21280 0.5188 12.478
21281 0.5188 12.478
21282 0.5188 12.478
21283 0.5188 12.478
21284 0.5188 12.478
21285 0.5188 12.478
21286 0.5188 12.478
21287 0.5188 12.478
21288 0.5188 12.478
21289 0.5188 12.478
21290 0.5188 12.478
21291 0.5188 12.478
21292 0.5188 12.478
21293 0.5188 12.478
21294 0.5188 12.478
21295 0.5188 12.478
21296 0.5188 12.478
21297 0.5188 12.478
21298 0.5188 12.478
21299 0.5188 12.478
21300 0.5188 12.478
21301 0.5188 12.478
21302 0.5188 12.478
21303 0.5188 12.478
21304 0.5188 12.478
21305 0.5188 12.478
21306 0.5188 12.478
21307 0.5188 12.478
21308 0.5188 12.478
21309 0.5188 12.478
21310 0.5188 12.478
21311 0.5188 12.478
21312 0.5188 12.478
21313 0.5188 12.478
21314 0.5188 12.478
21315 0.5188 12.478
21316 0.5188 12.478
21317 0.5188 12.478
21318 0.5188 12.478
21319 0.5188 12.478
21320 0.5188 12.478
21321 0.5188 12.478
21322 0.5188 12.478
21323 0.5188 12.478
21324 0.5188 12.478
21325 0.5188 12.478
21326 0.5188 12.478
21327 0.5188 12.478
21328 0.5188 12.478
21329 0.5188 12.478
21330 0.5188 12.478
21331 0.5188 12.478
21332 0.5188 12.478
21333 0.5188 12.478
21334 0.5188 12.478
21335 0.5188 12.478
21336 0.5188 12.478
21337 0.5188 12.478
21338 0.5188 12.478
21339 0.5188 12.478
21340 0.5188 12.478
21341 0.5188 12.478
21342 0.5188 12.478
21343 0.5188 12.478
21344 0.5188 12.478
21345 0.5188 12.478
21346 0.5188 12.478
21347 0.5188 12.478
21348 0.5188 12.478
21349 0.5188 12.478
21350 0.5188 12.478
21351 0.5188 12.478
21352 0.5188 12.478
21353 0.5188 12.478
21354 0.5188 12.478
21355 0.5188 12.478
21356 0.5188 12.478
21357 0.5188 12.478
21358 0.5188 12.478
21359 0.5188 12.478
21360 0.5188 12.478
21361 0.5188 12.478
21362 0.5188 12.478
21363 0.5188 12.478
21364 0.5188 12.478
21365 0.5188 12.478
21366 0.5188 12.478
21367 0.5188 12.478
21368 0.5188 12.478
21369 0.5188 12.478
21370 0.5188 12.478
21371 0.5188 12.478
21372 0.5188 12.478
21373 0.5188 12.478
21374 0.5188 12.478
21375 0.5188 12.478
21376 0.5188 12.478
21377 0.5188 12.478
21378 0.5188 12.478
21379 0.5188 12.478
21380 0.5188 12.478
21381 0.5188 12.478
21382 0.5188 12.478
21383 0.5188 12.478
21384 0.5188 12.478
21385 0.5188 12.478
21386 0.5188 12.478
21387 0.5188 12.478
21388 0.5188 12.478
21389 0.5188 12.478
21390 0.5188 12.478
21391 0.5188 12.478
21392 0.5188 12.478
21393 0.5188 12.478
21394 0.5188 12.478
21395 0.5188 12.478
21396 0.5188 12.478
21397 0.5188 12.478
21398 0.5188 12.478
21399 0.5188 12.478
21400 0.5188 12.478
21401 0.5188 12.478
21402 0.5188 12.478
21403 0.5188 12.478
21404 0.5188 12.478
21405 0.5188 12.478
21406 0.5188 12.478
21407 0.5188 12.478
21408 0.5188 12.478
21409 0.5188 12.478
21410 0.5188 12.478
21411 0.5188 12.478
21412 0.5188 12.478
21413 0.5188 12.478
21414 0.5188 12.478
21415 0.5188 12.478
21416 0.5188 12.478
21417 0.5188 12.478
21418 0.5188 12.478
21419 0.5188 12.478
21420 0.5188 12.478
21421 0.5188 12.478
21422 0.5188 12.478
21423 0.5188 12.478
21424 0.5188 12.478
21425 0.5188 12.478
21426 0.5188 12.478
21427 0.5188 12.478
21428 0.5188 12.478
21429 0.5188 12.478
21430 0.5188 12.478
21431 0.5188 12.478
21432 0.5188 12.478
21433 0.5188 12.478
21434 0.5188 12.478
21435 0.5188 12.478
21436 0.5188 12.478
21437 0.5188 12.478
21438 0.5188 12.478
21439 0.5188 12.478
21440 0.5188 12.478
21441 0.5188 12.478
21442 0.5188 12.478
21443 0.5188 12.478
21444 0.5188 12.478
21445 0.5188 12.478
21446 0.5188 12.478
21447 0.5188 12.478
21448 0.5188 12.478
21449 0.5188 12.478
21450 0.5188 12.478
21451 0.5188 12.478
21452 0.5188 12.478
21453 0.5188 12.478
21454 0.5188 12.478
21455 0.5188 12.478
21456 0.5188 12.478
21457 0.5188 12.478
21458 0.5188 12.478
21459 0.5188 12.478
21460 0.5188 12.478
21461 0.5188 12.478
21462 0.5188 12.478
21463 0.5188 12.478
21464 0.5188 12.478
21465 0.5188 12.478
21466 0.5188 12.478
21467 0.5188 12.478
21468 0.5188 12.478
21469 0.5188 12.478
21470 0.5188 12.478
21471 0.5188 12.478
21472 0.5188 12.478
21473 0.5188 12.478
21474 0.5188 12.478
21475 0.5188 12.478
21476 0.5188 12.478
21477 0.5188 12.478
21478 0.5188 12.478
21479 0.5188 12.478
21480 0.5188 12.478
21481 0.5188 12.478
21482 0.5188 12.478
21483 0.5188 12.478
21484 0.5188 12.478
21485 0.5188 12.478
21486 0.5188 12.478
21487 0.5188 12.478
21488 0.5188 12.478
21489 0.5188 12.478
21490 0.5188 12.478
21491 0.5188 12.478
21492 0.5188 12.478
21493 0.5188 12.478
21494 0.5188 12.478
21495 0.5188 12.478
21496 0.5188 12.478
21497 0.5188 12.478
21498 0.5188 12.478
21499 0.5188 12.478
21500 0.5188 12.478
21501 0.5188 12.478
21502 0.5188 12.478
21503 0.5188 12.478
